NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 18:13:09.908	238951.49316990
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
120	1.19000	219.450	-24.006	330.934	217.575	-31.317	598.973	161.282	190.895	538.035	7.767	373.124	375.459	-96.738	441.454	326.634
121	1.20000	219.594	-23.780	330.970	217.770	-31.237	598.888	161.076	190.767	538.809	3.815	374.765	382.441	-102.050	443.504	337.151
122	1.21000	219.722	-23.532	331.013	217.954	-31.156	598.821	160.819	190.626	539.536	-0.064	376.247	389.489	-107.223	445.284	347.757
123	1.22000	219.820	-23.311	331.039	218.118	-31.084	598.747	160.605	190.489	540.275	-3.915	377.473	396.514	-112.263	446.738	358.343
124	1.23000	219.908	-23.108	331.055	218.281	-30.987	598.693	160.379	190.334	541.029	-7.624	378.566	403.550	-117.155	447.907	368.898
125	1.24000	219.963	-22.864	331.107	218.407	-30.893	598.653	160.117	190.179	541.790	-11.294	379.455	410.561	-121.927	448.803	379.443
126	1.25000	220.031	-22.604	331.175	218.487	-30.794	598.648	159.807	190.051	542.614	-14.915	380.131	417.545	-126.590	449.380	389.911
127	1.26000	220.069	-22.371	331.238	218.545	-30.691	598.649	159.473	189.943	543.468	-18.459	380.632	424.546	-131.134	449.665	400.343
128	1.27000	220.107	-22.136	331.297	218.588	-30.594	598.657	159.119	189.824	544.329	-21.989	380.933	431.506	-135.552	449.648	410.670
129	1.28000	220.112	-21.890	331.363	218.615	-30.528	598.663	158.713	189.716	545.200	-25.425	381.008	438.379	-139.877	449.326	420.899
130	1.29000	220.129	-21.598	331.457	218.641	-30.462	598.672	158.304	189.573	546.058	-28.839	380.874	445.186	-144.119	448.683	431.040
131	1.30000	220.084	-21.385	331.490	218.639	-30.388	598.682	157.868	189.449	546.898	-32.186	380.547	451.930	-148.230	447.714	441.061
132	1.31000	220.083	-21.196	331.562	218.653	-30.328	598.687	157.458	189.341	547.734	-35.514	380.008	458.577	-152.263	446.465	450.941
133	1.32000	220.092	-20.988	331.643	218.652	-30.248	598.707	157.047	189.266	548.569	-38.796	379.281	465.087	-156.204	444.933	460.657
134	1.33000	220.073	-20.807	331.708	218.641	-30.150	598.716	156.627	189.164	549.301	-41.992	378.414	471.517	-160.039	443.092	470.159
135	1.34000	220.041	-20.672	331.756	218.636	-30.035	598.733	156.263	189.092	549.996	-45.197	377.291	477.703	-163.799	441.049	479.459
136	1.35000	219.992	-20.517	331.790	218.640	-29.929	598.731	155.911	189.035	550.648	-48.303	376.021	483.758	-167.423	438.737	488.516
